16.67,54.086,1.0519,29.299
6.7852,26.42,1.0506,24.446
2.0169,19.663,1.0309,9.9502
8.9473,65.911,1.0386,13.07
10.546,42.858,0.96159,25.588
9.9332,40.489,1.0311,23.793
0.89761,82.495,0.95013,1.1452
5.7808,35.859,1.0248,15.73
8.149,27.415,1.065,27.909
8.1255,39.853,0.92087,22.141
2.7498,26.758,1.0063,10.212
5.4921,36.459,1.0028,15.023
14.056,45.997,1.0544,28.981
9.7868,37.888,1.0348,24.961
10.605,41.097,1.0346,24.943
5.4611,25.359,1.0441,20.626
1.6033,15.44,1.0214,10.166
18.275,9.5884,6.714,28.387
1.4811,11.403,1.0373,12.522
8.599,84.187,1.0424,9.7988
5.3169,34.721,1.0164,15.066
21.343,70.249,1.0848,28.006
11.694,37.758,1.0588,29.25
21.585,71.411,1.0281,29.401
26.177,84.648,1.0677,28.965
8.203,33.749,1.0297,23.604
14.843,49.843,1.0363,28.737
10.095,32.514,1.0671,29.096
7.2858,36.776,0.95546,20.735
2.0217,16.418,1.0391,11.85
21.012,85.172,1.0105,24.414
4.2377,31.616,1.015,13.205
9.8757,36.751,1.0467,25.673
6.5122,36.827,0.88244,20.039
5.8569,33.573,0.97072,17.972
7.8763,35.71,1.0255,21.508
3.553,25.083,1.0221,13.859
6.969,24.333,1.0578,27.076
14.113,47.84,1.0378,28.425
0.71922,10.121,0.95925,7.4079
23.267,76.234,1.0826,28.192
16.488,53.899,1.0414,29.374
5.2799,27.274,1.0339,18.725
9.6318,36.93,1.0429,25.009
3.8369,22.379,1.0276,16.684
3.4662,19.194,1.0224,17.664
5.4006,37.403,1.0105,14.288
8.4678,29.253,1.0516,27.525
7.2068,37.848,1.0228,18.617
20.636,66.63,1.0554,29.344
14.878,50.741,1.0905,26.889
25.845,83.795,1.0661,28.932
3.0803,22.608,1.0242,13.304
9.3572,34.333,0.96607,28.212
3.7788,17.934,1.0466,20.132
6.9577,36.823,1.0377,18.208
8.135,35.289,1.0284,22.416
0.82306,9.1501,1.0143,8.8679
6.1133,36.394,1.0207,16.457
8.9043,39.372,1.0254,22.055
1.9971,15.843,1.0229,12.323
9.9918,38.719,1.0301,25.052
4.4502,28.38,1.0194,15.383
6.583,36.733,1.0263,17.462
3.1928,15.372,1.0748,19.325
13.158,57.427,0.79815,28.707
19.954,65.843,1.0809,28.036
5.2585,31.252,1.0247,16.42
10.842,36.755,1.04,28.365
2.9264,25.677,1.0134,11.246
5.6111,36.289,1.017,15.203
10.353,34.268,1.0665,28.329
14.733,48.965,1.04,28.93
5.5805,36.968,1.0149,14.873
3.955,29.088,1.0171,13.368
13.181,49.185,0.97306,27.54
4.9194,32.756,1.0293,14.59
16.69,54.633,1.0397,29.384
9.774,36.945,1.0318,25.641
1.687,18.182,0.98728,9.3981
5.9703,37.319,1.0183,15.711
18.528,59.989,1.0827,28.527
16,51.822,1.0562,29.233
19.927,64.831,1.0483,29.321
8.1447,37.436,1.0281,21.162
13.69,47.474,1.033,27.915
5.3835,34.953,1.0039,15.342
10.149,33.623,1.0577,28.539
12.803,50.441,1.0107,25.113
21.105,69.146,1.0406,29.333
3.2294,25.405,1.0254,12.396
8.258,27.69,1.0555,28.254
12.809,43.857,1.0751,27.166
6.6315,37.564,1.0225,17.265
7.0801,35.888,1.0116,19.502
7.9025,25.798,1.0618,28.848
15.448,49.842,1.0549,29.381
7.664,29.489,1.0345,25.122
0.76281,8.602,0.80091,11.072
12.657,53.527,1.1014,21.468
4.3334,27.544,1.0246,15.354
8.1807,36.084,0.96803,23.42
2.3129,14.773,1.0157,15.415
5.6967,34.185,1.0188,16.357
0,0,0,0
10.075,40.188,1.036,24.198
7.0054,35.948,1.0218,19.072
18.473,61.728,1.0504,28.489
5.0808,32.413,1.0246,15.299
23.697,77.083,1.0553,29.132
20.898,68.239,1.0471,29.246
24.718,80.042,1.0697,28.869
8.2216,36.598,1.0287,21.837
15.322,53.485,1.041,27.518
8.1927,26.851,1.0619,28.735
0.73248,6.568,1.0461,10.661
17.205,55.549,1.0574,29.291
5.4085,44.565,1.0124,11.987
0.30093,7.0478,0.92403,4.6209
3.0631,11.487,0.99336,26.843
3.5207,30.13,1.0239,11.412
11.653,42.816,1.0365,26.258
8.0654,26.095,1.0768,28.702
2.823,24.171,1.0167,11.488
10.594,34.298,1.0596,29.151
5.2492,17.651,1.0822,27.481
14.614,48.676,1.0396,28.881
3.8718,29.736,1.0149,12.829
22.989,74.437,1.0546,29.285
5.8593,37.052,1.0204,15.497
13.562,51.713,1.1001,23.838
14.3,46.007,1.0654,29.176
25.438,86.461,1.0724,27.436
9.1464,35.11,1.0433,24.97
12.89,57.953,1.1055,20.12
11.834,54.301,1.0348,21.059
4.2918,34.419,0.89306,13.962
2.8822,19.788,1.0324,14.108
7.1096,32.595,1.0426,20.921
6.5615,32.353,1.0393,19.515
3.7954,13.354,1.0818,26.272
2.1411,18.243,0.92849,12.64
7.7744,25.384,1.0646,28.769
11.003,39.43,1.0423,26.773
19.878,65.746,1.0439,28.965
8.0622,34.837,1.0356,22.346
13.922,52.909,1.0391,25.323
11.21,42.22,1.0598,25.054
9.2068,20.477,1.778,25.288
25.674,83.364,1.066,28.891
6.1838,33.254,1.0334,17.995
2.624,23.083,0.83865,13.555
15.412,49.747,1.0603,29.22
5.1848,33.818,1.0304,14.879
4.8607,30.071,1.0232,15.798
7.0736,34.732,1.0249,19.871
2.9728,24.989,1.0331,11.515
11.335,72.17,1.1017,14.256
11.384,44.805,0.90885,27.956
4.7698,38.793,0.47031,26.143
10.381,35.329,1.0429,28.175
13.462,46.378,1.0349,28.048
7.8158,31.214,1.0346,24.202
4.44,22.186,1.0452,19.147
13.202,47.251,1.0385,26.906
11.043,40.611,1.0338,26.302
14.849,49.189,1.0478,28.811
1.9317,17.242,1.0161,11.027
6.2275,33.425,1.0229,18.214
5.2568,32.442,1.0325,15.693
19.4,64.022,1.0458,28.975
11.818,41.305,1.0422,27.453
5.3822,34.875,1.0278,15.015
3.8264,26.403,1.0255,14.132
6.1467,32.181,1.0367,18.425
8.1493,35.623,1.0255,22.308
6.5236,36.726,1.0285,17.27
12.631,49.779,1.0531,24.094
18.403,59.233,1.0686,29.076
5.3618,25.05,1.0364,20.653
5.0812,21.23,0.90431,26.466
15.782,51.386,1.0448,29.396
18.01,58.307,1.0515,29.376
6.7483,25.903,1.052,24.764
7.7294,32.314,1.0427,22.941
3.3922,32.34,0.9359,11.208
3.0803,26.5,1.024,11.351
6.3399,37.404,0.98194,17.261
5.5133,33.508,1.0277,16.01
5.1955,24.185,1.0296,20.865
19.828,67.117,1.092,27.054
3.2292,26.958,1.0144,11.809
9.9904,52.609,1.032,18.4
7.6858,38.317,1.0241,19.587
4.8616,36.351,1.0109,13.229
7.501,38.436,1.0185,19.16
21.668,74.532,1.0541,27.58
19.146,61.801,1.0556,29.35
18.342,71.336,1.0854,23.689
1.1367,12.588,1.0232,8.8251
3.5745,23.148,1.0226,15.101
11.922,43.02,1.0322,26.848
7.6577,43.489,1.0165,17.323
25.535,82.891,1.0718,28.74
2.6479,31.599,0.96417,8.6911
2.3715,21.506,1.0178,10.834
8.3521,52.77,1.0252,15.439
15.907,51.068,1.0783,28.886
7.0757,37.558,1.025,18.38
2.4168,34.1,1.0206,6.9442
7.7773,26.648,1.0459,27.903
14.095,50.85,1.0332,26.827
4.3248,30.626,1.0263,13.759
10.266,37.626,1.0329,26.416
14.091,45.245,1.0676,29.173
16.996,67.387,1.0865,23.212
4.3324,17.375,0.95364,26.147
15.594,52.371,1.0614,28.053
12.843,44.997,1.0341,27.6
18.363,60.017,1.0432,29.33
4.6922,20.705,1.0288,22.027
11.311,36.505,1.0852,28.553
11.713,38.303,1.0522,29.062
3.7352,26.215,1.0357,13.757
11.727,40.622,1.0672,27.05
5.5117,36.252,1.0137,14.999
7.8894,28.241,1.0494,26.62
4.0868,31.155,1.0123,12.958
11.424,41.876,1.0922,24.979
6.9908,30.997,1.0294,21.908
9.067,39.446,1.0261,22.402
12.936,42.045,1.0576,29.091
7.38,38.036,1.0241,18.946
11.835,41.461,1.0349,27.582
18.685,60.23,1.0552,29.399
18.725,60.626,1.0605,29.125
4.0969,20.614,1.045,19.019
9.3617,36.161,1.0432,24.817
2.8327,18.006,1.0123,15.541
17.851,57.456,1.0753,28.895
8.2323,28.771,1.0506,27.236
20.631,67.793,1.0692,28.462
22.646,73.068,1.0569,29.326
8.1436,33.613,1.0427,23.234
6.8157,37.127,1.0264,17.885
9.38,75.234,1.0444,11.938
5.038,20.972,1.0335,23.245
17.695,58.079,1.0409,29.268
2.7574,86.938,0.99969,3.1727
7.1317,30.933,0.94828,24.313
10.747,41.182,1.0307,25.317
3.1928,23.284,1.0299,13.314
8.2613,33.473,1.0473,23.566
7.9714,35.121,0.97916,23.18
25.357,81.871,1.0606,29.202
3.021,25.31,1.0185,11.719
2.204,16.631,1.0288,12.881
21.647,70.139,1.0567,29.206
0,0,0,0
15.409,51.928,1.0862,27.319
2.755,24.696,1.0175,10.964
7.3855,34.023,1.028,21.117
14.411,47.27,1.0436,29.211
0.69344,8.1541,0.91413,9.3031
6.4327,28.945,1.0423,21.323
18.698,79.713,1.1058,21.212
0.73784,13.348,0.9088,6.0824
5.428,30.176,1.0374,17.34
5.5582,20.988,1.0473,25.288
3.7404,26.931,1.0203,13.612
18.713,60.235,1.0595,29.32
5.2623,30.259,1.0321,16.85
6.7687,37.181,1.0266,17.734
8.6433,37.035,1.0282,22.697
1.4719,13.976,1.0056,10.473
5.3854,38.165,1.017,13.875
3.5683,28.496,1.017,12.313
8.9364,52.544,1.0898,15.606
5.2438,21.184,1.0371,23.869
8.0047,32.25,1.0375,23.924
6.8619,37.66,1.0196,17.871
9.7403,42.782,0.94569,24.075
21.403,69.325,1.0498,29.409
2.8753,27.985,0.87584,11.731
6.5462,25.211,1.0378,25.019
10.788,35.632,1.0479,28.89
7.1372,31.606,1.0273,21.982
9.9905,32.082,1.067,29.186
23.711,79.843,1.0569,28.098
5.4533,35.797,1.0201,14.934
13.89,46.062,1.0513,28.683
11.23,43.993,1.0186,25.061
14.948,65.225,1.1068,20.705
4.068,27.594,1.0168,14.499
21.057,67.963,1.0639,29.123
1.7768,15.641,1.0185,11.154
8.595,40.364,1.0222,20.83
18.812,60.507,1.0708,29.036
3.6419,29.077,0.94069,13.315
9.3323,33.818,1.0165,27.149
17.764,57.586,1.0713,28.795
18.431,59.964,1.0523,29.209
12.319,49.899,1.0402,23.734
5.5033,40.849,1.0253,13.14
1.9454,15.992,0.97309,12.501
25.968,84.703,1.0671,28.73
14.327,47.725,1.0392,28.887
4.5695,18.473,1.0451,23.667
4.9206,37.096,1.0095,13.14
7.1919,33.931,1.0383,20.414
5.3494,33.129,1.0306,15.667
3.4829,26.459,1.0193,12.914
19.308,62.67,1.0509,29.317
5.489,33.941,1.0178,15.89
5.7568,26.947,1.0433,20.476
10.115,40.789,1.0326,24.015
7.4782,27.411,1.0397,26.239
1.8315,18.928,1.0229,9.46
7.0101,31.907,1.0313,21.303
4.215,64.566,1.03,6.3382
5.6494,36.568,1.0189,15.162
2.264,18.646,0.98608,12.314
11.351,40.861,1.0387,26.745
2.733,23.631,1.024,11.294
24.238,82.514,1.0778,27.254
5.4477,37.268,0.93175,15.688
24.21,78.959,1.0554,29.053
7.3245,36.159,1.0287,19.692
18.212,59.486,1.0424,29.37
2.7813,24.442,1.0254,11.098
10.496,37.311,1.0463,26.887
16.896,87.054,1.1105,17.478
6.3359,22.62,1.0272,27.267
5.7593,29.879,1.029,18.733
6.7577,34.798,1.034,18.782
13.555,43.48,1.0661,29.243
2.7734,19.194,1.0111,14.291
10.269,42.864,1.1023,21.733
10.547,39.017,1.0439,25.897
3.5228,34.615,0.97261,10.464
10.347,55.39,1.0466,17.849
1.2346,13.829,1.0209,8.7457
19.568,73.357,1.0709,24.909
14.188,46.001,1.0838,28.458
11.034,39.261,1.0572,26.583
5.924,20.424,1.0622,27.308
8.7734,32.665,1.0488,25.609
18.361,63.883,1.0757,26.719
4.1059,24.895,1.0216,16.143
4.9102,26.417,1.04,17.873
5.3789,32.633,1.0325,15.964
6.7374,28.867,0.86654,26.935
4.3741,32.339,1.0176,13.292
15.584,50.17,1.0599,29.308
0.95139,16.372,0.78735,7.3804
6.8521,22.293,1.0662,28.829
23.147,76.354,1.0776,28.133
5.9036,36.061,1.0237,15.992
7.7216,33.143,1.028,22.663
15.086,50.192,1.0495,28.639
9.9576,34.56,1.0386,27.742
5.7753,37.06,1.0164,15.333
12.554,44.261,1.0403,27.266
6.8481,37.156,1.0201,18.068
6.5331,28.795,1.0289,22.051
8.4696,38.834,1.0271,21.235
1.189,14.968,1.0132,7.8406
1.6204,16.216,1.027,9.7296
17.246,56.78,1.0841,28.018
4.1694,19.708,1.0331,20.477
8.8918,32.252,1.0514,26.221
22.921,74.251,1.0531,29.313
18.093,58.733,1.0576,29.128
3.2808,25.756,1.0105,12.606
5.2702,33.925,1.0239,15.173
6.0025,0,0,20.7
16.019,52.404,1.0435,29.295
5.9511,37.256,1.0163,15.718
2.3605,17.007,0.98816,14.046
5.4279,33.927,1.0279,15.564
18.285,63.253,1.0492,27.552
20.125,65.935,1.047,29.15
3.9246,24.533,1.0212,15.665
1.0196,13.97,0.97942,7.4523
16.227,77.164,1.1091,18.961
12.077,0,0,18.472
8.2092,29.637,1.0372,26.706
7.3655,29.531,1.0463,23.837
12.741,43,1.0621,27.897
9.8893,78.966,1.0519,11.906
11.59,42.199,1.0931,25.127
1.7293,15.593,1.0075,11.008
16.179,53.009,1.0416,29.303
19.574,63.367,1.0495,29.432
14.622,47.602,1.0752,28.57
21.08,68.694,1.0652,28.81
10.942,73.512,1.0563,14.091
19.283,62.256,1.0661,29.054
4.8068,33.563,1.0223,14.009
6.5076,35.958,1.0208,17.729
2.3864,20.538,1.0336,11.242
4.0119,40.837,0.99856,9.8383
4.7369,31.653,1.0184,14.695
14.677,48.937,1.0359,28.953
2.7858,13.594,0.99545,20.586
4.4541,17.189,1.0343,25.055
9.0968,35.956,1.0253,24.675
2.933,26.156,1.016,11.037
2.1712,18.961,1.0323,11.093
4.6225,35.731,1.0078,12.836
4.2229,29.098,1.016,14.284
25.615,82.763,1.0716,28.88
5.7058,33.043,1.0211,16.911
12.084,49.131,1.096,22.441
5.1137,30.188,1.0317,16.419
11.694,39,1.0295,29.126
6.2194,34.856,1.0271,17.372
3.9424,16.197,1.0404,23.395
2.1329,28.546,0.83866,8.9094
5.8809,28.358,1.0314,20.106
4.2052,17.576,1.0424,22.954
3.1026,24.238,1.0197,12.553
3.2887,26.79,1.0317,11.898
13.37,43.414,1.0504,29.317
17.829,58.837,1.0398,29.142
17.049,59.55,1.0634,26.921
1.601,13.601,1.0291,11.439
8.4136,34.31,1.0597,23.141
7.5634,35.48,1.0246,20.806
4.7713,18.15,1.0443,25.173
7.2236,25.517,1.0555,26.819
3.4867,32.433,0.96918,11.092
3.286,21.672,1.0214,14.845
19.563,63.49,1.0466,29.44
10.112,39.484,0.91853,27.882
3.9243,28.423,1.0321,13.377
9.3839,38.649,1.0277,23.625
9.4189,36.158,1.0389,25.075
11.315,37.964,1.0832,27.516
9.4522,58.664,1.03,15.643
23.291,75.23,1.0611,29.176
6.7915,31.005,1.0491,20.879
10.579,41.68,1.036,24.499
25.256,82.103,1.0723,28.688
1.5636,16.937,1.0225,9.0285
4.5253,21.812,1.0311,20.122
4.3789,32.394,1.0165,13.298
17.544,56.269,1.0661,29.248
15.463,52.341,1.036,28.516
4.6841,17.301,1.0159,26.652
1.288,10.234,1.0591,11.884
23.401,87.009,1.0953,24.555
18.213,59.325,1.0429,29.437
3.6608,22.091,0.96947,17.093
12.235,45.386,1.0382,25.965
8.2571,30.794,1.038,25.834
25.14,81.111,1.0626,29.167
16.407,59.576,1.0394,26.497
2.0614,13.007,1.0253,15.458
17.897,0,0,22.104
1.523,16.662,1.0156,9.0003
4.3538,31.65,0.9866,13.943
11.559,37.23,1.0671,29.094
12.635,43.797,1.0416,27.697
1.3852,15.688,1.0059,8.7778
7.9454,30.88,1.047,24.575
2.063,18.659,1.0216,10.822
24.18,78.18,1.0681,28.956
19.777,88.797,1.1064,20.129
11.633,49.085,1.0472,22.631
7.0002,30.355,1.0417,22.137
3.0508,16.133,1.0328,18.31
18.512,60.215,1.0633,28.914
2.6941,18.351,0.94236,15.579
24.408,78.66,1.0603,29.265
16.869,55.025,1.0423,29.413
8.8846,39.702,1.0236,21.862
14.877,47.985,1.0646,29.12
4.286,68.266,1.034,6.0719
21.602,69.565,1.0609,29.27
25.214,81.385,1.067,29.036
4.2386,21.669,1.044,18.736
1.3359,13.945,1.009,9.4946
8.8199,32.772,0.97853,27.503
1.7232,16.625,1.0245,10.117
15.002,50.34,1.0427,28.58
19.965,65.505,1.0682,28.532
22.053,80.835,1.0573,25.803
23.281,78.811,1.0575,27.935
12.938,44.421,1.0423,27.944
1.9827,13.178,0.97344,15.456
1.381,13.509,0.97963,10.436
2.7457,26.868,1.0147,10.071
17.092,55.937,1.0405,29.367
12.625,53.124,0.86648,27.426
16.797,54.099,1.0667,29.106
20.599,69.51,1.0541,28.112
1.58,14.076,1.0145,11.065
3.4499,31.59,1.0045,10.871
7.9991,29.861,1.0092,26.544
9.2782,32.096,1.0405,27.783
9.9226,41.736,0.95719,24.838
2.5072,17.535,1.041,13.735
6.0941,35.712,0.8684,19.651
7.0307,33.031,1.0265,20.735
5.3195,20.084,1.0528,25.159
6.2402,33.881,1.0033,18.357
15.091,58.703,1.0985,23.402
5.1068,35.852,1.0192,13.975
5.9038,31.89,1.0317,17.943
14.383,51.346,0.96856,28.921
9.2427,38.679,1.044,22.889
1.9192,22.617,1.0071,8.4259
3.808,22.324,1.0295,16.569
6.9586,36.63,1.0249,18.536
7.7791,41.222,1.0179,18.54
5.4579,30.559,1.0371,17.221
9.2425,30.44,1.0705,28.364
2.3095,16.698,1.0084,13.716
10.777,52.333,1.0311,19.973
4.0023,26.923,1.0291,14.446
7.5477,39.117,1.0204,18.909
17.562,57.258,1.0571,29.016
3.7127,26.792,1.0218,13.562
0,0,0,0
12.002,40.85,1.0924,26.894
2.3657,20.529,1.0313,11.173
9.8672,45.586,0.89704,24.13
7.9958,30.15,1.044,25.403
7.5229,25.47,1.0911,27.069
19.165,63.183,1.0425,29.097
14.426,66.996,1.0449,20.607
5.8764,25.496,1.0417,22.125
10.13,39.131,1.0348,25.017
11.543,37.779,1.0586,28.863
14.216,45.789,1.0741,28.904
7.7024,40.644,1.0214,18.554
4.0504,30.956,1.0195,12.834
25.02,80.787,1.0595,29.23
2.2053,22.588,0.90388,10.801
24.235,79.133,1.0796,28.368
10.438,48.388,1.0285,20.975
20.762,67.177,1.0627,29.083
3.2201,29.216,1.0132,10.879
11.521,39.401,1.0922,26.773
16.714,54.138,1.0604,29.116
13.206,44.876,1.0352,28.427
13.535,45.108,1.091,27.504
8.5827,36.058,1.0393,22.902
1.3084,14.709,1.0282,8.6515
5.0994,34.5,1.0183,14.515
7.8035,35.003,1.0344,21.553
7.1525,32.252,1.108,20.016
7.7027,38.31,1.0236,19.642
16.31,55.081,1.0384,28.517
6.7552,29.756,1.0418,21.791
2.3847,59.112,0.99482,4.0551
0,0,0,0
8.0501,38.534,1.0227,20.427
5.7025,29.71,1.0314,18.61
1.9593,20.541,1.0131,9.4152
17.138,55.675,1.0487,29.352
7.9247,37.278,1.0267,20.706
18.471,59.505,1.0587,29.321
24.272,78.23,1.0727,28.923
1.8351,20.318,1.0156,8.8935
4.6617,39.959,1.0025,11.637
11.627,47.189,1.0963,22.473
5.8923,37.132,1.0166,15.61
15.809,51.557,1.0492,29.224
24.498,87.521,1.0937,25.594
20.858,70.202,1.0496,28.306
7.871,28.172,0.97553,28.64
3.3048,25.343,1.0236,12.74
11.209,41.389,1.0401,26.039
12.252,43.617,1.037,27.086
17.947,58.216,1.0456,29.485
8.1944,0,0,22.764
3.0466,22.153,1.0224,13.452
12.352,52.262,1.1053,21.382
8.3696,40.416,1.0278,20.149
14.323,46.636,1.0481,29.305
6.7957,37.206,1.0205,17.899
