4.3354,4.4571,0.7947,18.649,3.2816,25.762,975.53,2.4542,21.604,19.794,3.9779,11.727,3.7481,0.51402,16.28,1.5059,717.58,345.08,4.9383,18.677,20.485,3.0573,68.354
4.0279,4.4978,0.76168,19.364,2.367,597.24,76.627,2.5993,21.385,20.736,3.961,36.965,2.212,0.22961,18.589,2.8865,822.66,525.03,1.6164,18.194,21.756,1.627,99.206
4.3577,4.6325,0.1179,14.782,4.0964,138.32,187.16,3.3789,19.344,19.835,4.1728,18.706,6.4498,0.78789,16.234,2.5731,897.64,724.4,3.4402,18.745,18.206,2.4328,43.221
4.6167,4.5858,0.094408,14.339,1.6667,682.72,475.51,6.5621,19.645,21.48,4.0124,94.352,4.8537,0.43518,17.072,3.3357,469.06,958.54,6.1366,19.222,20.881,2.0015,32.154
4.4985,4.9342,0.45447,18.755,2.2657,306.52,731.54,3.7596,19.62,19.007,4.1085,81.216,0.59929,0.1496,16.948,4.6209,313.03,282.83,1.3883,18.242,20.316,0.75973,36.045
4.2131,5.2663,0.026234,15.028,4.4082,12.841,466.69,5.9897,21.601,20.028,4.1863,57.63,7.7622,0.31341,14.646,3.931,741.75,396.94,3.0795,18.217,19.499,1.3807,29.849
4.2404,5.0251,0.60052,19.883,4.1752,718.9,880.66,1.0639,20.286,21.886,4.0566,8.1462,5.6905,0.2289,16.643,1.8462,127.12,801.63,2.5293,20,20.092,3.1865,87.947
4.3556,5.2743,0.24228,14.705,2.0299,59.503,200.21,6.2095,21.083,21.727,4.3363,8.8494,9.7753,0.52218,18.726,2.5841,118.52,485.43,3.4917,21.663,18.638,2.7218,16.709
4.0652,5.0657,0.22034,16.696,4.7913,581.94,147.74,4.7772,18.737,18.332,3.9539,53.591,6.7004,0.45954,15.293,2.271,890.09,301.56,2.5004,21.586,18.479,2.8531,34.092
4.3402,5.0448,0.84528,17.57,2.6585,211.42,625.69,2.5784,21.903,18.645,4.0963,92.594,4.7164,0.61395,16.463,4.8923,653.2,771.41,3.491,18.596,19.977,0.33114,68.423
4.0249,5.0979,0.20549,18.064,1.9358,595.48,772.92,4.4775,20.736,19.709,3.9375,97.848,9.6527,0.72833,18.349,3.7574,85.859,527.91,6.1093,18.84,21.307,1.5384,48.599
4.6424,4.4301,0.72032,16.257,3.5581,329.95,864.93,6.1297,20.192,18.174,3.9508,82.876,5.7061,0.22002,15.94,1.7277,373.83,258.53,2.5636,19.89,18.379,3.3837,82.015
4.5301,4.8564,0.91027,17.304,3.0023,399.06,63.306,5.2972,20.88,20.965,3.9923,27.521,0.19771,0.35075,19.377,4.1013,293.99,184.35,1.9777,18.303,19.748,1.0427,25.236
4.4829,4.7914,0.15686,14.85,4.6658,352.42,159.47,6.2313,21.215,20.937,4.1613,41.381,8.6398,0.18166,19.553,4.3771,686.58,469.17,6.3276,21.929,18.129,0.67371,66.613
4.5383,5.0328,0.78991,14.357,2.8629,420.24,664.08,4.8068,21.541,20.446,4.0011,87.962,7.6919,0.75034,14.694,2.2143,116.27,841.46,3.2894,19.816,18.296,2.8428,96.189
4.0894,4.4756,0.67288,14.506,1.7176,695.17,2.0689,1.9411,19.098,19.261,3.9314,58.035,5.2004,0.57775,14.03,2.7328,544.74,92.073,2.6339,20.363,18.019,2.3841,38.917
4.116,4.7072,0.58444,17.231,4.2673,372.73,752.01,4.9155,20.208,21.404,3.9033,58.291,7.7057,0.53997,19.906,1.8695,301.01,379.86,3.8363,18.89,19.283,2.9874,4.1323
3.9149,5.3027,0.19741,17.654,3.33,706.73,353.2,5.5534,20.022,21.063,3.9019,92.652,9.0209,0.55216,17.126,2.1266,608.93,727.96,6.2556,19.893,21.009,3.1898,4.0909
4.5374,4.5876,0.17204,18.053,2.8996,935.53,476.24,3.4134,18.76,19.348,4.2375,15.522,9.8054,0.44021,18.823,4.3618,231.54,641.26,2.5469,18.496,19.628,0.86635,12.757
3.9208,5.3941,0.7449,19.893,4.8298,471.61,987.54,6.1175,19.236,21.807,3.9183,13.493,0.10688,0.30385,16.215,1.9212,711.92,957.51,2.9337,21.156,20.686,3.4788,72.948
3.9816,4.7704,0.91477,19.994,2.0967,172.63,103.08,4.6369,19.648,19.023,3.9478,20.394,8.8493,0.63178,17.735,3.8039,177.09,625.85,6.2587,18.713,20.582,1.2895,26.551
4.5713,4.4517,0.73973,17.327,3.0032,779.72,396.67,3.1434,20.638,19.577,3.9655,7.3209,2.5465,0.90191,19.895,3.1944,144.76,511.67,6.9612,21.05,21.864,1.817,25.176
4.0049,5.1546,0.34876,16.699,2.1977,736.52,203.38,5.609,18.965,20.455,4.0044,72.818,1.2605,0.18161,15.163,2.7619,404.4,225.79,5.0143,21.829,19.727,2.5861,80.223
4.1632,5.1623,0.757,19.768,3.4946,608.51,365.1,3.0613,20.4,20.103,3.9555,66.254,0.47869,0.19073,19.572,3.5404,15.42,293.68,1.2716,21.179,20.845,1.7612,59.506
4.3127,5.2383,0.66025,16.887,4.4847,481.53,272.3,5.3872,21.878,19.502,4.0374,25.785,0.2875,0.98267,18.816,3.4722,388.84,652.53,6.9622,20.855,18.409,1.7788,69.894
4.406,5.3322,0.42649,15.803,4.6116,17.384,148.06,6.755,20.858,19.226,4.162,81.173,9.1016,0.64317,17.772,1.9146,918.97,623.98,2.5455,21.805,18.185,3.4258,10.629
4.2217,4.9613,0.59856,14.45,2.8702,354.99,244.8,1.6482,18.449,19.069,3.9793,93.736,1.9432,0.50793,14.886,4.7225,929.46,136.76,6.2294,18.049,20.888,0.62854,39.97
4.5774,5.0597,0.77988,16.151,2.1445,10.189,85.924,2.9768,19.203,20.026,4.3475,93.855,1.6795,0.77993,15.065,4.3185,562.39,470.08,3.1577,19.487,19.531,0.9095,97.26
4.0584,4.5044,0.88852,16.178,3.088,64.803,850.76,2.6766,21.648,18.239,3.9047,57.266,6.7159,0.33611,14.227,2.5002,931.25,799.85,2.9864,20.95,20.27,2.1974,43.7
4.6847,5.0899,0.77991,17.588,2.4961,746.26,693.88,3.6551,19.677,18.603,4.0216,21.243,7.5169,0.71594,18.227,4.077,656.69,891.1,3.9465,19.367,21.851,1.0726,22.444
3.9539,4.8906,0.59882,16.19,3.91,856.91,900.64,6.709,21.6,18.026,3.9464,87.347,4.4996,0.4431,15.984,4.7889,712.84,938.91,4.1857,18.087,21.282,0.33065,87.003
4.2658,5.25,0.34843,15.431,1.6783,134.97,578.14,6.4262,21.085,20.817,3.9124,95.87,7.5803,0.36664,17.304,2.275,255.95,735.26,2.8933,19.69,20.994,3.0158,45.753
4.3971,4.5258,0.21624,15.85,1.6083,201.46,67.439,1.0009,20.546,21.211,3.9621,27.748,2.9099,0.71393,15.165,3.5303,247.48,935.91,4.3873,21.518,21.971,1.8136,48.881
4.2093,4.9582,0.92251,19.606,4.3868,183.59,393.11,6.4767,20.137,19.806,4.1662,63.032,1.8995,0.92722,18.284,4.4133,496.49,963.22,6.0599,18.456,21.745,0.56773,32.097
4.4455,4.9632,0.15082,19.917,4.3526,912.22,683.97,2.8182,20.927,19.105,4.0172,30.896,5.2309,0.73918,18.464,2.9121,160.94,22.411,1.6353,21.728,20.462,2.4525,2.6553
4.0292,4.4918,0.135,14.431,2.441,40.076,744.08,6.669,18.885,20.402,4.0227,19.009,2.0295,0.18993,19.579,3.2169,796.33,184.81,2.3667,21.399,19.977,1.8359,18.878
4.2581,4.7599,0.14532,18.9,2.136,832.97,406.3,3.5287,20.133,19.721,4.2475,67.137,2.6422,0.59233,16.147,3.4182,780.69,558.88,2.8102,19.842,21.684,1.5003,88.188
3.9124,5.3923,0.45631,17.123,1.8111,785.11,717.7,4.2724,20.977,20.749,3.9107,10.069,3.8323,0.40556,18.124,2.9176,554.47,618.27,3.5048,21.38,20.206,2.4808,32.909
3.9923,4.4859,0.15548,18.813,4.8757,196.8,778.05,1.1589,18.456,18.746,3.9592,55.872,0.40862,0.87668,19.701,3.1898,432.91,619.81,2.3815,20.802,21.924,1.6283,63.817
4.6898,4.7869,0.26246,16.747,1.9003,358.11,785.35,2.8307,20.923,20.58,3.9126,53.02,3.876,0.61963,17.629,3.3744,730.11,376.32,1.7305,19.468,21.243,2.0079,35.978
4.5797,5.3396,0.76294,19.795,3.2245,554.95,652.24,6.8388,21.615,18.1,4.3354,73.479,1.6015,0.050433,17.21,1.6395,499.98,210.34,3.8559,20.616,18.196,3.7299,5.8718
4.3617,5.2791,0.18517,15.209,1.9619,822.21,735.35,6.3609,18.639,19.689,4.2473,60.485,3.0278,0.78224,16.291,4.9467,205.14,779.75,6.0701,19.845,20.717,0.34202,25.086
4.6957,5.283,0.5039,14.035,1.5528,95.946,786.96,4.3216,20.878,18.914,4.1536,13.782,6.3665,0.016196,19.642,4.9985,378.22,895.21,4.5403,21.34,19.929,0.295,47.113
4.6183,5.0512,0.24681,15.404,3.4195,392.83,754.8,3.3554,19.062,19.388,4.4782,38.638,4.877,0.23898,17.187,2.2354,295.21,531.99,4.0455,19.996,21.646,3.0083,90.172
4.088,4.4671,0.28491,16.59,3.0929,979.35,926.91,4.5854,20.335,18.452,3.9025,94.402,2.2218,0.17128,16.081,3.6707,435.74,415.83,2.7112,21.62,20.731,0.87225,10.181
4.1941,4.822,0.57613,15.116,1.5778,658,458.65,2.1999,18.786,20.774,4.1779,55.247,5.306,0.40731,17.342,4.0572,293.52,784.56,1.4549,19.887,19.597,1.109,43.946
4.094,5.2726,0.49449,16.541,3.4333,248.58,257.17,2.2584,20.322,21.341,3.9807,65.102,9.8516,0.979,18.096,4.2492,348.8,780.52,1.2784,19.411,19.428,1.099,98.26
4.5262,4.8332,0.5767,17.903,1.6155,404.02,958.94,4.5731,21.732,21.748,4.0537,54.814,8.2605,0.011736,18.479,1.8606,48.42,185.7,3.837,18.039,21.433,3.5072,16.694
4.0642,4.8655,0.46151,16.106,3.0435,329.41,572.1,6.9541,20.871,19.444,3.9467,39.273,3.7836,0.42485,18.459,2.7603,626.49,852.87,1.7201,18.697,21.803,2.1916,26.696
4.5417,4.77,0.36345,15.63,2.4081,994.39,46.273,5.058,20.007,18.453,4.2056,72.426,9.61,0.52937,19.613,4.9636,465.72,363.8,1.542,21.377,19.655,0.26848,56.295
4.0082,4.4777,0.84675,16.022,3.859,104.44,587.37,1.6888,18.997,19.657,3.9481,87.228,8.1727,0.23322,16.078,4.8621,301.32,154.2,5.4666,19.132,19.315,0.38903,57.264
4.4628,4.944,0.25537,16.359,2.3562,582.69,52.753,4.6138,18.16,21.45,4.4177,12.999,5.9749,0.63045,18.688,4.0778,791.6,648.71,6.4714,20.424,20.946,0.88012,69.619
4.1631,4.4948,0.80673,18.096,2.1064,481.02,939.34,1.8284,20.639,18.776,4.0331,62.832,4.4657,0.65929,16.683,4.4806,707.33,428.55,4.7212,20.565,21.551,0.87509,73.379
3.9866,5.2583,0.91603,18.03,3.1182,961.39,79.926,3.3155,18.066,20.368,3.9663,3.2025,5.9391,0.36086,14.153,4.925,132.2,550.58,6.1806,20.73,18.14,0.33329,45.103
4.106,5.2858,0.050672,15.99,4.0534,498.71,546.66,2.3478,18.492,19.941,3.9723,64.86,4.5375,0.13801,14.847,4.9391,971.88,428.9,5.5362,20.234,21.027,0.40649,6.1037
4.0399,4.7559,0.88858,14.415,1.8246,205.81,615.2,2.6406,20.991,19.223,4.0095,26.783,6.7431,0.13278,19.655,3.056,358,169.81,3.9944,19.809,18.265,2.04,90.963
4.5369,5.2756,0.67258,14.422,1.9357,425.37,782.67,4.5349,19.889,18.135,4.3226,93.318,5.9486,0.50683,15.311,4.8322,362.27,458.55,5.9849,21.163,19.764,0.53468,95.64
4.4785,4.9611,0.97301,15.805,3.2396,283.96,74.217,1.6684,18.301,21.985,3.9252,79.319,8.6266,0.82724,19.622,1.6255,139.72,725.44,6.2326,19.496,18.865,3.3648,4.5134
4.2213,5.1849,0.24339,17.651,4.6261,629.42,924.15,6.9748,18.6,18.099,4.1754,16.504,0.99044,0.71598,15.05,2.059,478.94,948.73,5.4464,20.689,18.281,3.1494,93.81
4.3709,4.5626,0.17687,18.485,4.8085,657.98,543.84,4.5859,18.938,21.279,4.3341,59.728,4.419,0.55019,16.118,4.9853,364.97,966.17,1.1484,21.111,19.761,0.22772,32.774
4.1996,4.7081,0.038785,17.631,4.4255,588.26,363.46,1.8393,18.466,21.925,4.0227,10.478,2.6354,0.21057,15.888,4.6631,520.7,162.24,1.8617,18.256,21.419,0.11308,93.044
4.2876,4.8697,0.16866,14.497,3.7161,310.99,466.36,2.2664,18.006,21.19,4.075,3.4835,7.1783,0.21936,18.132,2.361,266.09,132.08,3.0653,21.018,21.557,2.5451,26.155
4.3925,4.6583,0.63147,18.173,2.9128,193.49,307.08,5.1577,20.521,18.999,4.0596,54.082,1.8444,0.52238,19.228,3.6476,271.44,854.54,1.9448,19.038,20.682,1.3901,82.945
4.511,5.1377,0.63639,15.495,4.0701,339.51,302.77,1.7629,18.041,21.7,4.4008,39.45,7.0438,0.67267,14.766,2.2034,902.83,891.84,3.2661,19.001,20.411,3.0607,3.9289
4.6275,4.5186,0.9462,19.562,1.8318,415.26,322.87,6.0775,21.792,20.917,4.0625,64.858,3.2272,0.73241,14.946,4.1602,91.919,967.65,4.6538,21.58,18.777,0.88544,25.649
4.5247,5.2392,0.41009,16.414,4.2011,249.13,865.74,5.0931,21.91,18.742,4.499,32.666,7.5449,0.36837,17.627,2.842,550.49,385.45,4.9926,18.059,21.252,2.4764,72.121
4.4329,4.8295,0.84965,17.925,3.2649,368.52,685.25,1.5952,18.191,21.477,4.1681,61.825,4.2773,0.5042,14.985,1.8261,685.33,142.68,4.1723,18.014,19.7,3.2315,66.674
4.0601,4.5374,0.024765,19.637,3.9343,554.24,295.42,1.2558,21.415,20.387,3.916,93.453,0.1969,0.64131,18.732,3.3428,291.26,628.33,3.5528,20.185,18.763,1.284,22.86
4.5579,5.2828,0.089036,18.201,2.0958,833.05,728.06,5.6554,21.054,18.228,4.3265,90.05,5.2097,0.50667,15.534,4.9006,581.13,968.39,1.2486,18.755,20.079,0.45773,35.392
4.5803,4.9428,0.67341,15.539,1.9247,40.616,887.94,5.5191,21.208,19.766,4.3641,17.115,2.5477,0.080147,19.119,2.0501,616.67,528.45,2.1473,21.039,20.46,3.2213,46.554
4.3999,5.3417,0.56724,18.159,4.9251,899.12,648.48,6.8975,18.655,20.039,3.9984,80.4,4.2359,0.05578,17.115,1.9709,366.98,696.62,1.7775,21.143,18.201,3.3937,86.96
4.6973,4.4424,0.13968,15.338,3.5405,671.11,723.2,4.0266,20.579,18.145,4.4638,75.455,3.151,0.7493,19.112,1.8477,597.78,720.61,4.4123,18.94,21.643,2.7873,52.599
4.0598,4.5068,0.61896,14.133,1.6315,115.37,818.7,3.2614,18.917,19.473,4.0554,77.928,3.3673,0.31646,18.348,3.5473,777.76,359.58,2.1084,20.295,19.932,1.622,33.098
4.3537,4.7521,0.31272,14.056,3.8384,885.69,421.32,6.1515,21.792,19.504,4.3061,19.559,3.1323,0.85046,17.154,4.3995,106.89,617.15,4.401,19.044,18.009,0.35524,82.484
3.9068,5.1328,0.085533,17.8,4.3178,829.97,567.23,2.5603,21.138,18.677,3.9061,2.4805,4.0359,0.027525,19.128,2.2171,860.35,56.134,2.3411,18.181,21.004,2.9677,92.041
4.6997,5.2008,0.32359,14.151,4.0649,472.79,392.59,6.1601,18.23,19.538,4.4278,6.4768,7.0101,0.9136,16.301,2.3509,907.1,702.02,6.3738,21.792,21.747,2.8852,40.9
4.3979,5.1005,0.49003,17.053,4.229,40.495,901.01,5.3923,20.463,21.021,4.2077,22.212,6.5566,0.92819,18.827,2.7265,270.2,744.62,5.338,21.427,21.675,2.652,69.439
4.0507,4.7356,0.31173,16.521,1.8071,559.87,667.63,1.6918,19.263,21.923,3.9894,4.2303,8.6465,0.24575,16.602,1.9738,215.61,774.73,1.5231,19.602,20.36,3.1178,70.288
4.0929,4.8128,0.77072,14.212,3.6264,79.483,415.38,6.9129,21.371,18.21,4.0607,13.266,4.9053,0.86873,14.1,4.3662,783.88,193.72,6.4771,20.735,21.554,0.98053,49.519
3.9204,4.7357,0.48744,15.352,3.4415,681.15,834.94,6.3752,19.75,19.599,3.9051,32.343,4.5248,0.96443,16.774,3.236,21.55,192.29,6.3888,19.557,18.408,1.7382,19.498
4.6806,5.3207,0.054753,19.419,2.165,992.62,326.51,2.3653,21.775,21.243,3.9529,72.413,8.8046,0.8652,16.145,1.977,805.78,681.13,3.5883,21.788,21.805,3.3574,29.064
4.2171,4.9812,0.34419,19.827,3.6119,667.64,863.33,3.5205,18.294,21.486,4.1425,84.46,6.7948,0.7017,19.373,3.5559,325.2,994.85,2.2452,19.145,21.332,1.5861,21.657
4.6714,4.9037,0.47922,17.514,4.9286,349.11,261.01,4.5397,20.982,18.328,4.2291,10.527,3.2497,0.45378,14.966,1.7095,444.87,285.28,2.1951,20.039,18.078,3.3266,21.638
4.3214,4.6693,0.76807,19.726,1.9119,24.898,422.05,1.3863,18.502,18.37,4.3004,22.697,6.1371,0.39513,18.36,4.8645,750.22,78.749,6.2077,19.451,21.188,-0.069922,34.473
4.4033,4.6956,0.61739,19.931,2.704,239.65,0.4071,6.4557,20.51,21.145,4.0777,62.456,1.9157,0.84375,18.296,3.7813,612.81,873.79,5.7561,20.898,19.637,1.49,63.133
4.1567,4.6556,0.94114,19.357,4.9582,952.47,874.21,1.9735,18.587,20.599,3.9939,9.0856,2.5207,0.011696,15.395,2.392,912.19,367.55,1.2282,20.603,21.265,2.7007,3.1251
4.2328,4.8634,0.46654,17.289,3.3644,507.7,781.09,2.7398,20.202,20.299,4.1683,56.413,2.2197,0.54961,14.419,4.5116,208.39,238.64,3.2835,19.149,21.002,0.75317,12.522
4.3031,4.4399,0.62457,16.325,2.579,332.06,931.59,3.8079,18,20.903,4.2537,4.2465,6.4136,0.43991,17.551,3.6629,454.1,49.095,5.3182,20.96,19.619,0.94239,94.904
4.2589,5.2845,0.85386,17.886,3.2737,76.032,362.41,2.3865,21.441,20.538,4.1166,17.323,9.5015,0.40102,17.668,4.2947,686.37,0.058344,4.0159,21.942,18.028,1.1,12.135
4.2375,4.7559,0.69797,16.178,2.6359,677.48,583.26,2.4427,19.499,18.819,4.0832,85.037,4.3277,0.65733,17.188,4.7796,333.43,360.92,5.479,21.456,18.088,0.34102,81.147
4.3819,4.7351,0.77833,14.58,3.0818,761.95,625.84,1.0089,18.069,19.827,4.2198,38.399,4.4682,0.061629,16.184,2.819,301.25,918.39,3.8641,18.722,19.188,2.1712,62.576
4.109,5.2725,0.0063628,16.192,3.5719,924.84,458.01,3.5452,20.62,21.057,4.0962,46.499,6.4736,0.73542,17.803,4.2403,34.497,100.87,1.2504,18.642,21.34,1.0906,18.858
4.5642,4.7174,0.23351,18.212,3.3192,286.15,27.683,1.9168,21.136,20.075,3.9024,12.638,6.3511,0.12761,17.484,2.1458,494.92,335.45,2.2411,18.421,18.615,2.7011,72.988
